"","Label","Participant_ID","group","PennElementName","trial_number","sentence_number","item_number","item_type","condition","verb_type","verb","sentence_type","mood","mood_type","NPI","NPI_type","NPI_type2","EmbVerb","Value","Q2_response","age","gender","education","languages","region_childhood","region_current","EventTime","PennElementType","Parameter","Results.reception.time","Order.number.of.item","Inner.element.number","Comments","Q2_as_num"
"599","exp_trial","20groupC","C","scaleQ2_exp",34,"144","24","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","estrenar","<span style='margin: 2em;'>No</span>","no","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050688137","Scale","Choice",1702050856,32,0,"NULL","0"
"600","exp_trial","20groupC","C","scaleQ2_exp",35,"62","11","Critical Item","NR+subj","NR","opinar","NR","subj","se","no","","na","mejorar","<span style='margin: 2em;'>Sí</span>","yes","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050697249","Scale","Choice",1702050856,19,0,"NULL","1"
"601","exp_trial","20groupC","C","scaleQ2_exp",36,"9","2","Control","NNR+subj","NNR","estar seguro","NNR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>No</span>","no","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050707616","Scale","Choice",1702050856,10,0,"NULL","0"
"602","exp_trial","20groupC","C","scaleQ2_exp",37,"27","5","Control","NNR+subj","NNR","asegurar","NNR","subj","ra","no","","na","arrojar","<span style='margin: 2em;'>No</span>","no","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050717384","Scale","Choice",1702050856,13,0,"NULL","0"
"603","exp_trial","20groupC","C","scaleQ2_exp",38,"56","10","Critical Item","NR+subj","NR","considerar","NR","subj","se","no","","na","presentar","<span style='margin: 2em;'>Sí</span>","yes","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050750945","Scale","Choice",1702050856,18,0,"NULL","1"
"604","exp_trial","20groupC","C","scaleQ2_exp",39,"155","26","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","mandar","<span style='margin: 2em;'>Sí</span>","yes","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050762761","Scale","Choice",1702050856,34,0,"NULL","1"
"605","exp_trial","20groupC","C","scaleQ2_exp",40,"184","31","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","hasta","hasta","acabar","<span style='margin: 2em;'>Sí</span>","yes","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050770744","Scale","Choice",1702050856,39,0,"NULL","1"
"606","exp_trial","20groupC","C","scaleQ2_exp",41,"126","21","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","empezar","<span style='margin: 2em;'>No</span>","no","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050779945","Scale","Choice",1702050856,29,0,"NULL","0"
"607","exp_trial","20groupC","C","scaleQ2_exp",42,"208","35","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","hasta","hasta","recibir la carta ","<span style='margin: 2em;'>Sí</span>","yes","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050791873","Scale","Choice",1702050856,43,0,"NULL","1"
"608","exp_trial","20groupC","C","scaleQ2_exp",43,"21","4","Control","NNR+subj","NNR","ser consciente","NNR","subj","ra","no","","na","cometer","<span style='margin: 2em;'>Sí</span>","yes","50-59","Femenino","Educación universitaria","","Comunidad de Madrid","Comunidad de Madrid","1702050803200","Scale","Choice",1702050856,12,0,"NULL","1"
"609","exp_trial","21groupC","C","scaleQ2_exp",1,"184","31","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","hasta","hasta","acabar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050359134","Scale","Choice",1702051295,39,0,"NULL","0"
"610","exp_trial","21groupC","C","scaleQ2_exp",2,"21","4","Control","NNR+subj","NNR","ser consciente","NNR","subj","ra","no","","na","cometer","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050377572","Scale","Choice",1702051295,12,0,"NULL","1"
"611","exp_trial","21groupC","C","scaleQ2_exp",3,"62","11","Critical Item","NR+subj","NR","opinar","NR","subj","se","no","","na","mejorar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050423433","Scale","Choice",1702051295,19,0,"NULL","0"
"612","exp_trial","21groupC","C","scaleQ2_exp",4,"138","23","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","despegar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050434559","Scale","Choice",1702051295,31,0,"NULL","0"
"613","exp_trial","21groupC","C","scaleQ2_exp",7,"214","36","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","hasta","hasta","comenzar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050512375","Scale","Choice",1702051295,44,0,"NULL","1"
"614","exp_trial","21groupC","C","scaleQ2_exp",8,"202","34","Control","NR+ind+NPI","NR","considerar","NR+NPI","ind","","yes","hasta","hasta","graduar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050542893","Scale","Choice",1702051295,42,0,"NULL","1"
"615","exp_trial","21groupC","C","scaleQ2_exp",9,"132","22","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","terminar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050558274","Scale","Choice",1702051295,30,0,"NULL","0"
"616","exp_trial","21groupC","C","scaleQ2_exp",11,"79","14","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","ra","yes","en años","en","leer","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050609408","Scale","Choice",1702051295,22,0,"NULL","1"
"617","exp_trial","21groupC","C","scaleQ2_exp",12,"27","5","Control","NNR+subj","NNR","asegurar","NNR","subj","ra","no","","na","arrojar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050697248","Scale","Choice",1702051295,13,0,"NULL","1"
"618","exp_trial","21groupC","C","scaleQ2_exp",13,"190","32","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","hasta","hasta","obtener","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050703907","Scale","Choice",1702051295,40,0,"NULL","1"
"619","exp_trial","21groupC","C","scaleQ2_exp",14,"144","24","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","estrenar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050711192","Scale","Choice",1702051295,32,0,"NULL","0"
"620","exp_trial","21groupC","C","scaleQ2_exp",15,"91","16","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","ra","yes","en meses","en","manejar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050727365","Scale","Choice",1702051295,24,0,"NULL","0"
"621","exp_trial","21groupC","C","scaleQ2_exp",17,"97","17","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","ra","yes","en años","en","presentar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050746781","Scale","Choice",1702051295,25,0,"NULL","1"
"622","exp_trial","21groupC","C","scaleQ2_exp",18,"120","20","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","encontrar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050793051","Scale","Choice",1702051295,28,0,"NULL","0"
"623","exp_trial","21groupC","C","scaleQ2_exp",19,"208","35","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","hasta","hasta","recibir la carta ","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050816665","Scale","Choice",1702051295,43,0,"NULL","1"
"624","exp_trial","21groupC","C","scaleQ2_exp",20,"50","9","Critical Item","NR+subj","NR","parecer","NR","subj","se","no","","na","aumentar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050834841","Scale","Choice",1702051295,17,0,"NULL","1"
"625","exp_trial","21groupC","C","scaleQ2_exp",23,"167","28","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","zarpar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050904379","Scale","Choice",1702051295,36,0,"NULL","1"
"626","exp_trial","21groupC","C","scaleQ2_exp",24,"44","8","Critical Item","NR+subj","NR","creer","NR","subj","se","no","","na","caminar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050914756","Scale","Choice",1702051295,16,0,"NULL","1"
"627","exp_trial","21groupC","C","scaleQ2_exp",25,"15","3","Control","NNR+subj","NNR","resultar evidente","NNR","subj","ra","no","","na","ser rentable","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050928756","Scale","Choice",1702051295,11,0,"NULL","1"
"628","exp_trial","21groupC","C","scaleQ2_exp",26,"155","26","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","mandar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050970999","Scale","Choice",1702051295,34,0,"NULL","1"
"629","exp_trial","21groupC","C","scaleQ2_exp",27,"85","15","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","ra","yes","en meses","en","aumentar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050985951","Scale","Choice",1702051295,23,0,"NULL","1"
"630","exp_trial","21groupC","C","scaleQ2_exp",28,"56","10","Critical Item","NR+subj","NR","considerar","NR","subj","se","no","","na","presentar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702050993956","Scale","Choice",1702051295,18,0,"NULL","1"
"631","exp_trial","21groupC","C","scaleQ2_exp",29,"68","12","Critical Item","NR+subj","NR","dar la impresión","NR","subj","se","no","","na","teñir","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051003684","Scale","Choice",1702051295,20,0,"NULL","0"
"632","exp_trial","21groupC","C","scaleQ2_exp",30,"196","33","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","hasta","hasta","inaugurar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051008756","Scale","Choice",1702051295,41,0,"NULL","0"
"633","exp_trial","21groupC","C","scaleQ2_exp",31,"9","2","Control","NNR+subj","NNR","estar seguro","NNR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051023279","Scale","Choice",1702051295,10,0,"NULL","0"
"634","exp_trial","21groupC","C","scaleQ2_exp",32,"161","27","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","comenzar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051035264","Scale","Choice",1702051295,35,0,"NULL","0"
"635","exp_trial","21groupC","C","scaleQ2_exp",34,"126","21","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","empezar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051105746","Scale","Choice",1702051295,29,0,"NULL","0"
"636","exp_trial","21groupC","C","scaleQ2_exp",35,"103","18","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","ra","yes","en años","en","organizar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051131903","Scale","Choice",1702051295,26,0,"NULL","1"
"637","exp_trial","21groupC","C","scaleQ2_exp",37,"33","6","Control","NNR+subj","NNR","recordar","NNR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051159671","Scale","Choice",1702051295,14,0,"NULL","0"
"638","exp_trial","21groupC","C","scaleQ2_exp",38,"173","29","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","aterrizar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051167753","Scale","Choice",1702051295,37,0,"NULL","1"
"639","exp_trial","21groupC","C","scaleQ2_exp",39,"149","25","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","despertarse","<span style='margin: 2em;'>Sí</span>","yes","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051193075","Scale","Choice",1702051295,33,0,"NULL","1"
"640","exp_trial","21groupC","C","scaleQ2_exp",40,"38","7","Critical Item","NR+subj","NR","pensar","NR","subj","se","no","","na","escuchar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051213741","Scale","Choice",1702051295,15,0,"NULL","0"
"641","exp_trial","21groupC","C","scaleQ2_exp",43,"3","1","Control","NNR+subj","NNR","saber","NNR","subj","ra","no","","na","leer","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051269432","Scale","Choice",1702051295,9,0,"NULL","0"
"642","exp_trial","21groupC","C","scaleQ2_exp",44,"114","19","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","llegar","<span style='margin: 2em;'>No</span>","no","18-29","Masculino","Formación profesional de grado superior","","Extremadura","Extremadura","1702051277831","Scale","Choice",1702051295,27,0,"NULL","0"
"643","exp_trial","22groupC","C","scaleQ2_exp",1,"120","20","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","encontrar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702049916686","Scale","Choice",1702051789,28,0,"NULL","0"
"644","exp_trial","22groupC","C","scaleQ2_exp",2,"173","29","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","aterrizar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050059298","Scale","Choice",1702051789,37,0,"NULL","1"
"645","exp_trial","22groupC","C","scaleQ2_exp",3,"138","23","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","despegar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050095598","Scale","Choice",1702051789,31,0,"NULL","0"
"646","exp_trial","22groupC","C","scaleQ2_exp",4,"155","26","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","mandar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050118426","Scale","Choice",1702051789,34,0,"NULL","1"
"647","exp_trial","22groupC","C","scaleQ2_exp",5,"27","5","Control","NNR+subj","NNR","asegurar","NNR","subj","ra","no","","na","arrojar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050165830","Scale","Choice",1702051789,13,0,"NULL","0"
"648","exp_trial","22groupC","C","scaleQ2_exp",6,"179","30","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","tomar una decisión","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050196824","Scale","Choice",1702051789,38,0,"NULL","1"
"649","exp_trial","22groupC","C","scaleQ2_exp",7,"161","27","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","comenzar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050236504","Scale","Choice",1702051789,35,0,"NULL","1"
"650","exp_trial","22groupC","C","scaleQ2_exp",8,"208","35","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","hasta","hasta","recibir la carta ","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050368192","Scale","Choice",1702051789,43,0,"NULL","0"
"651","exp_trial","22groupC","C","scaleQ2_exp",9,"68","12","Critical Item","NR+subj","NR","dar la impresión","NR","subj","se","no","","na","teñir","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050409267","Scale","Choice",1702051789,20,0,"NULL","1"
"652","exp_trial","22groupC","C","scaleQ2_exp",10,"9","2","Control","NNR+subj","NNR","estar seguro","NNR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050442062","Scale","Choice",1702051789,10,0,"NULL","0"
"653","exp_trial","22groupC","C","scaleQ2_exp",12,"91","16","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","ra","yes","en meses","en","manejar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050592586","Scale","Choice",1702051789,24,0,"NULL","1"
"654","exp_trial","22groupC","C","scaleQ2_exp",13,"3","1","Control","NNR+subj","NNR","saber","NNR","subj","ra","no","","na","leer","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050614440","Scale","Choice",1702051789,9,0,"NULL","0"
"655","exp_trial","22groupC","C","scaleQ2_exp",15,"97","17","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","ra","yes","en años","en","presentar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050683648","Scale","Choice",1702051789,25,0,"NULL","1"
"656","exp_trial","22groupC","C","scaleQ2_exp",16,"15","3","Control","NNR+subj","NNR","resultar evidente","NNR","subj","ra","no","","na","ser rentable","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050845196","Scale","Choice",1702051789,11,0,"NULL","0"
"657","exp_trial","22groupC","C","scaleQ2_exp",17,"73","13","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","ra","yes","en meses","en","venir","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050866826","Scale","Choice",1702051789,21,0,"NULL","1"
"658","exp_trial","22groupC","C","scaleQ2_exp",19,"190","32","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","hasta","hasta","obtener","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050951814","Scale","Choice",1702051789,40,0,"NULL","1"
"659","exp_trial","22groupC","C","scaleQ2_exp",20,"85","15","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","ra","yes","en meses","en","aumentar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050966682","Scale","Choice",1702051789,23,0,"NULL","1"
"660","exp_trial","22groupC","C","scaleQ2_exp",21,"196","33","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","hasta","hasta","inaugurar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702050990958","Scale","Choice",1702051789,41,0,"NULL","1"
"661","exp_trial","22groupC","C","scaleQ2_exp",22,"50","9","Critical Item","NR+subj","NR","parecer","NR","subj","se","no","","na","aumentar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051016766","Scale","Choice",1702051789,17,0,"NULL","1"
"662","exp_trial","22groupC","C","scaleQ2_exp",23,"38","7","Critical Item","NR+subj","NR","pensar","NR","subj","se","no","","na","escuchar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051088612","Scale","Choice",1702051789,15,0,"NULL","1"
"663","exp_trial","22groupC","C","scaleQ2_exp",25,"214","36","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","hasta","hasta","comenzar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051184384","Scale","Choice",1702051789,44,0,"NULL","1"
"664","exp_trial","22groupC","C","scaleQ2_exp",26,"132","22","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","terminar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051219946","Scale","Choice",1702051789,30,0,"NULL","0"
"665","exp_trial","22groupC","C","scaleQ2_exp",27,"114","19","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","llegar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051239464","Scale","Choice",1702051789,27,0,"NULL","0"
"666","exp_trial","22groupC","C","scaleQ2_exp",28,"62","11","Critical Item","NR+subj","NR","opinar","NR","subj","se","no","","na","mejorar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051251704","Scale","Choice",1702051789,19,0,"NULL","1"
"667","exp_trial","22groupC","C","scaleQ2_exp",30,"144","24","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","estrenar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051311429","Scale","Choice",1702051789,32,0,"NULL","0"
"668","exp_trial","22groupC","C","scaleQ2_exp",31,"44","8","Critical Item","NR+subj","NR","creer","NR","subj","se","no","","na","caminar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051325667","Scale","Choice",1702051789,16,0,"NULL","1"
"669","exp_trial","22groupC","C","scaleQ2_exp",32,"33","6","Control","NNR+subj","NNR","recordar","NNR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051335514","Scale","Choice",1702051789,14,0,"NULL","0"
"670","exp_trial","22groupC","C","scaleQ2_exp",36,"149","25","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","despertarse","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051467758","Scale","Choice",1702051789,33,0,"NULL","1"
"671","exp_trial","22groupC","C","scaleQ2_exp",37,"79","14","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","ra","yes","en años","en","leer","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051493904","Scale","Choice",1702051789,22,0,"NULL","1"
"672","exp_trial","22groupC","C","scaleQ2_exp",38,"167","28","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","zarpar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051512006","Scale","Choice",1702051789,36,0,"NULL","1"
"673","exp_trial","22groupC","C","scaleQ2_exp",40,"103","18","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","ra","yes","en años","en","organizar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051583109","Scale","Choice",1702051789,26,0,"NULL","1"
"674","exp_trial","22groupC","C","scaleQ2_exp",41,"126","21","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","empezar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051628728","Scale","Choice",1702051789,29,0,"NULL","0"
"675","exp_trial","22groupC","C","scaleQ2_exp",42,"21","4","Control","NNR+subj","NNR","ser consciente","NNR","subj","ra","no","","na","cometer","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051653336","Scale","Choice",1702051789,12,0,"NULL","0"
"676","exp_trial","22groupC","C","scaleQ2_exp",43,"56","10","Critical Item","NR+subj","NR","considerar","NR","subj","se","no","","na","presentar","<span style='margin: 2em;'>Sí</span>","yes","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051683636","Scale","Choice",1702051789,18,0,"NULL","1"
"677","exp_trial","22groupC","C","scaleQ2_exp",44,"202","34","Control","NR+ind+NPI","NR","considerar","NR+NPI","ind","","yes","hasta","hasta","graduar","<span style='margin: 2em;'>No</span>","no","60-69","Masculino","Educación universitaria","no","Comunidad de Madrid","Comunidad de Madrid","1702051747245","Scale","Choice",1702051789,42,0,"NULL","0"
"678","exp_trial","23groupC","C","scaleQ2_exp",1,"68","12","Critical Item","NR+subj","NR","dar la impresión","NR","subj","se","no","","na","teñir","<span style='margin: 2em;'>Sí</span>","yes","30-39","Masculino","Educación universitaria","No.","Andalucía","Andalucía","1702052451525","Scale","Choice",1702053431,20,0,"NULL","1"
"679","exp_trial","23groupC","C","scaleQ2_exp",4,"27","5","Control","NNR+subj","NNR","asegurar","NNR","subj","ra","no","","na","arrojar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Masculino","Educación universitaria","No.","Andalucía","Andalucía","1702052674747","Scale","Choice",1702053431,13,0,"NULL","1"
"680","exp_trial","23groupC","C","scaleQ2_exp",7,"50","9","Critical Item","NR+subj","NR","parecer","NR","subj","se","no","","na","aumentar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Masculino","Educación universitaria","No.","Andalucía","Andalucía","1702052722307","Scale","Choice",1702053431,17,0,"NULL","1"
"681","exp_trial","23groupC","C","scaleQ2_exp",8,"85","15","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","ra","yes","en meses","en","aumentar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Masculino","Educación universitaria","No.","Andalucía","Andalucía","1702052734131","Scale","Choice",1702053431,23,0,"NULL","1"
"682","exp_trial","23groupC","C","scaleQ2_exp",9,"38","7","Critical Item","NR+subj","NR","pensar","NR","subj","se","no","","na","escuchar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Masculino","Educación universitaria","No.","Andalucía","Andalucía","1702052753922","Scale","Choice",1702053431,15,0,"NULL","1"
