"","Label","Participant_ID","group","PennElementName","trial_number","sentence_number","item_number","item_type","condition","verb_type","verb","sentence_type","mood","mood_type","NPI","NPI_type","NPI_type2","EmbVerb","Value","Q2_response","age","gender","education","languages","region_childhood","region_current","EventTime","PennElementType","Parameter","Results.reception.time","Order.number.of.item","Inner.element.number","Comments"
"911","exp_trial","26groupD","D","scaleQ1_exp",12,"80","14","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","leer","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114458441","Scale","Choice",1702115104,22,0,"NULL"
"912","exp_trial","26groupD","D","scaleQ1_exp",13,"139","24","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","hasta","hasta","estrenar","5","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114484183","Scale","Choice",1702115104,32,0,"NULL"
"913","exp_trial","26groupD","D","scaleQ1_exp",14,"180","30","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","tomar una decisión","7","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114494086","Scale","Choice",1702115104,38,0,"NULL"
"914","exp_trial","26groupD","D","scaleQ1_exp",15,"197","33","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","inaugurar","5","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114514976","Scale","Choice",1702115104,41,0,"NULL"
"915","exp_trial","26groupD","D","scaleQ1_exp",16,"10","2","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","en años","en","visitar","5","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114529848","Scale","Choice",1702115104,10,0,"NULL"
"916","exp_trial","26groupD","D","scaleQ1_exp",19,"98","17","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","presentar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114655657","Scale","Choice",1702115104,25,0,"NULL"
"917","exp_trial","26groupD","D","scaleQ1_exp",20,"39","7","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","escuchar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114666004","Scale","Choice",1702115104,15,0,"NULL"
"918","exp_trial","26groupD","D","scaleQ1_exp",21,"86","15","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","aumentar","7","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114675012","Scale","Choice",1702115104,23,0,"NULL"
"919","exp_trial","26groupD","D","scaleQ1_exp",22,"74","13","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","venir","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114684211","Scale","Choice",1702115104,21,0,"NULL"
"920","exp_trial","26groupD","D","scaleQ1_exp",23,"162","27","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","comenzar","5","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114704160","Scale","Choice",1702115104,35,0,"NULL"
"921","exp_trial","26groupD","D","scaleQ1_exp",24,"185","31","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","acabar","7","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114726858","Scale","Choice",1702115104,39,0,"NULL"
"922","exp_trial","26groupD","D","scaleQ1_exp",25,"133","23","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","se","yes","hasta","hasta","despegar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114736484","Scale","Choice",1702115104,31,0,"NULL"
"923","exp_trial","26groupD","D","scaleQ1_exp",27,"34","6","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","en años","en","visitar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114759921","Scale","Choice",1702115104,14,0,"NULL"
"924","exp_trial","26groupD","D","scaleQ1_exp",28,"215","36","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","comenzar","5","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114776666","Scale","Choice",1702115104,44,0,"NULL"
"925","exp_trial","26groupD","D","scaleQ1_exp",31,"16","3","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","en años","en","ser rentable","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114832306","Scale","Choice",1702115104,11,0,"NULL"
"926","exp_trial","26groupD","D","scaleQ1_exp",32,"69","12","Control","NNR+subj","NNR","recordar","NNR","subj","se","no","","na","teñir","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114841248","Scale","Choice",1702115104,20,0,"NULL"
"927","exp_trial","26groupD","D","scaleQ1_exp",33,"191","32","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","obtener","7","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114849336","Scale","Choice",1702115104,40,0,"NULL"
"928","exp_trial","26groupD","D","scaleQ1_exp",34,"22","4","Control","NR+ind+NPI","NR","considerar","NR+NPI","ind","","yes","en años","en","cometer","3","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114874705","Scale","Choice",1702115104,12,0,"NULL"
"929","exp_trial","26groupD","D","scaleQ1_exp",35,"121","21","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","hasta","hasta","empezar","5","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114882646","Scale","Choice",1702115104,29,0,"NULL"
"930","exp_trial","26groupD","D","scaleQ1_exp",38,"115","20","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","hasta","hasta","encontrar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702114912128","Scale","Choice",1702115104,28,0,"NULL"
"931","exp_trial","26groupD","D","scaleQ1_exp",39,"57","10","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","presentar","4","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702115038390","Scale","Choice",1702115104,18,0,"NULL"
"932","exp_trial","26groupD","D","scaleQ1_exp",40,"4","1","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","en años","en","leer","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702115052634","Scale","Choice",1702115104,9,0,"NULL"
"933","exp_trial","26groupD","D","scaleQ1_exp",41,"150","25","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","despertarse","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702115064011","Scale","Choice",1702115104,33,0,"NULL"
"934","exp_trial","26groupD","D","scaleQ1_exp",42,"203","34","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","graduar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702115072584","Scale","Choice",1702115104,42,0,"NULL"
"935","exp_trial","26groupD","D","scaleQ1_exp",43,"28","5","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","en años","en","arrojar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702115082110","Scale","Choice",1702115104,13,0,"NULL"
"936","exp_trial","26groupD","D","scaleQ1_exp",44,"51","9","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","aumentar","6","na","18-29","Masculino","Formación profesional de grado superior","","Islas Baleares","Islas Baleares","1702115090133","Scale","Choice",1702115104,17,0,"NULL"
"937","exp_trial","27groupD","D","scaleQ1_exp",2,"150","25","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","despertarse","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114576370","Scale","Choice",1702115122,33,0,"NULL"
"938","exp_trial","27groupD","D","scaleQ1_exp",3,"45","8","Control","NNR+subj","NNR","estar seguro","NNR","subj","se","no","","na","caminar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114585977","Scale","Choice",1702115122,16,0,"NULL"
"939","exp_trial","27groupD","D","scaleQ1_exp",4,"98","17","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","presentar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114602450","Scale","Choice",1702115122,25,0,"NULL"
"940","exp_trial","27groupD","D","scaleQ1_exp",5,"51","9","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","aumentar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114620189","Scale","Choice",1702115122,17,0,"NULL"
"941","exp_trial","27groupD","D","scaleQ1_exp",6,"127","22","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","se","yes","hasta","hasta","terminar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114640554","Scale","Choice",1702115122,30,0,"NULL"
"942","exp_trial","27groupD","D","scaleQ1_exp",7,"168","28","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","zarpar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114648902","Scale","Choice",1702115122,36,0,"NULL"
"943","exp_trial","27groupD","D","scaleQ1_exp",8,"109","19","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","hasta","hasta","llegar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114669499","Scale","Choice",1702115122,27,0,"NULL"
"944","exp_trial","27groupD","D","scaleQ1_exp",9,"34","6","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","en años","en","visitar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114683075","Scale","Choice",1702115122,14,0,"NULL"
"945","exp_trial","27groupD","D","scaleQ1_exp",10,"162","27","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","comenzar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114696479","Scale","Choice",1702115122,35,0,"NULL"
"946","exp_trial","27groupD","D","scaleQ1_exp",11,"63","11","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","mejorar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114704631","Scale","Choice",1702115122,19,0,"NULL"
"947","exp_trial","27groupD","D","scaleQ1_exp",12,"139","24","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","hasta","hasta","estrenar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114739106","Scale","Choice",1702115122,32,0,"NULL"
"948","exp_trial","27groupD","D","scaleQ1_exp",13,"156","26","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","mandar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114750027","Scale","Choice",1702115122,34,0,"NULL"
"949","exp_trial","27groupD","D","scaleQ1_exp",14,"39","7","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","escuchar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114758518","Scale","Choice",1702115122,15,0,"NULL"
"950","exp_trial","27groupD","D","scaleQ1_exp",15,"22","4","Control","NR+ind+NPI","NR","considerar","NR+NPI","ind","","yes","en años","en","cometer","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114767683","Scale","Choice",1702115122,12,0,"NULL"
"951","exp_trial","27groupD","D","scaleQ1_exp",16,"121","21","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","hasta","hasta","empezar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114785894","Scale","Choice",1702115122,29,0,"NULL"
"952","exp_trial","27groupD","D","scaleQ1_exp",17,"69","12","Control","NNR+subj","NNR","recordar","NNR","subj","se","no","","na","teñir","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114793554","Scale","Choice",1702115122,20,0,"NULL"
"953","exp_trial","27groupD","D","scaleQ1_exp",19,"57","10","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","presentar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114817188","Scale","Choice",1702115122,18,0,"NULL"
"954","exp_trial","27groupD","D","scaleQ1_exp",21,"4","1","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","en años","en","leer","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114844834","Scale","Choice",1702115122,9,0,"NULL"
"955","exp_trial","27groupD","D","scaleQ1_exp",22,"197","33","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","inaugurar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114856484","Scale","Choice",1702115122,41,0,"NULL"
"956","exp_trial","27groupD","D","scaleQ1_exp",23,"191","32","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","obtener","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114867929","Scale","Choice",1702115122,40,0,"NULL"
"957","exp_trial","27groupD","D","scaleQ1_exp",24,"86","15","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","aumentar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114874396","Scale","Choice",1702115122,23,0,"NULL"
"958","exp_trial","27groupD","D","scaleQ1_exp",25,"10","2","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","en años","en","visitar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114887829","Scale","Choice",1702115122,10,0,"NULL"
"959","exp_trial","27groupD","D","scaleQ1_exp",26,"174","29","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","aterrizar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114898068","Scale","Choice",1702115122,37,0,"NULL"
"960","exp_trial","27groupD","D","scaleQ1_exp",27,"104","18","Critical Item","NR+subj","NR","dar la impresión","NR","subj","ra","no","","na","organizar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114907054","Scale","Choice",1702115122,26,0,"NULL"
"961","exp_trial","27groupD","D","scaleQ1_exp",28,"74","13","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","venir","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114929481","Scale","Choice",1702115122,21,0,"NULL"
"962","exp_trial","27groupD","D","scaleQ1_exp",30,"16","3","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","en años","en","ser rentable","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114943485","Scale","Choice",1702115122,11,0,"NULL"
"963","exp_trial","27groupD","D","scaleQ1_exp",31,"115","20","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","hasta","hasta","encontrar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114952620","Scale","Choice",1702115122,28,0,"NULL"
"964","exp_trial","27groupD","D","scaleQ1_exp",34,"28","5","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","en años","en","arrojar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114991587","Scale","Choice",1702115122,13,0,"NULL"
"965","exp_trial","27groupD","D","scaleQ1_exp",35,"215","36","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","comenzar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702114996275","Scale","Choice",1702115122,44,0,"NULL"
"966","exp_trial","27groupD","D","scaleQ1_exp",37,"209","35","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","recibir la carta ","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702115027358","Scale","Choice",1702115122,43,0,"NULL"
"967","exp_trial","27groupD","D","scaleQ1_exp",38,"180","30","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","tomar una decisión","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702115040077","Scale","Choice",1702115122,38,0,"NULL"
"968","exp_trial","27groupD","D","scaleQ1_exp",39,"203","34","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","graduar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702115050362","Scale","Choice",1702115122,42,0,"NULL"
"969","exp_trial","27groupD","D","scaleQ1_exp",40,"92","16","Critical Item","NR+subj","NR","considerar","NR","subj","ra","no","","na","manejar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702115057263","Scale","Choice",1702115122,24,0,"NULL"
"970","exp_trial","27groupD","D","scaleQ1_exp",41,"80","14","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","leer","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702115078934","Scale","Choice",1702115122,22,0,"NULL"
"971","exp_trial","27groupD","D","scaleQ1_exp",42,"185","31","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","acabar","1","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702115091467","Scale","Choice",1702115122,39,0,"NULL"
"972","exp_trial","27groupD","D","scaleQ1_exp",43,"133","23","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","se","yes","hasta","hasta","despegar","7","na","40-49","Masculino","Educación universitaria","","País Vasco","Comunidad de Madrid","1702115099102","Scale","Choice",1702115122,31,0,"NULL"
"973","exp_trial","28groupD","D","scaleQ1_exp",1,"92","16","Critical Item","NR+subj","NR","considerar","NR","subj","ra","no","","na","manejar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114139484","Scale","Choice",1702115267,24,0,"NULL"
"974","exp_trial","28groupD","D","scaleQ1_exp",2,"28","5","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","en años","en","arrojar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114174686","Scale","Choice",1702115267,13,0,"NULL"
"975","exp_trial","28groupD","D","scaleQ1_exp",3,"139","24","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","hasta","hasta","estrenar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114206216","Scale","Choice",1702115267,32,0,"NULL"
"976","exp_trial","28groupD","D","scaleQ1_exp",4,"150","25","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","despertarse","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114213692","Scale","Choice",1702115267,33,0,"NULL"
"977","exp_trial","28groupD","D","scaleQ1_exp",5,"39","7","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","escuchar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114321229","Scale","Choice",1702115267,15,0,"NULL"
"978","exp_trial","28groupD","D","scaleQ1_exp",7,"51","9","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","aumentar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114351552","Scale","Choice",1702115267,17,0,"NULL"
"979","exp_trial","28groupD","D","scaleQ1_exp",8,"74","13","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","venir","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114378419","Scale","Choice",1702115267,21,0,"NULL"
"980","exp_trial","28groupD","D","scaleQ1_exp",9,"191","32","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","obtener","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114402659","Scale","Choice",1702115267,40,0,"NULL"
"981","exp_trial","28groupD","D","scaleQ1_exp",11,"16","3","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","en años","en","ser rentable","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114427948","Scale","Choice",1702115267,11,0,"NULL"
"982","exp_trial","28groupD","D","scaleQ1_exp",12,"69","12","Control","NNR+subj","NNR","recordar","NNR","subj","se","no","","na","teñir","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114457140","Scale","Choice",1702115267,20,0,"NULL"
"983","exp_trial","28groupD","D","scaleQ1_exp",13,"34","6","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","en años","en","visitar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114474494","Scale","Choice",1702115267,14,0,"NULL"
"984","exp_trial","28groupD","D","scaleQ1_exp",14,"22","4","Control","NR+ind+NPI","NR","considerar","NR+NPI","ind","","yes","en años","en","cometer","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114483672","Scale","Choice",1702115267,12,0,"NULL"
"985","exp_trial","28groupD","D","scaleQ1_exp",15,"86","15","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","aumentar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114496063","Scale","Choice",1702115267,23,0,"NULL"
"986","exp_trial","28groupD","D","scaleQ1_exp",16,"168","28","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","zarpar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114517920","Scale","Choice",1702115267,36,0,"NULL"
"987","exp_trial","28groupD","D","scaleQ1_exp",17,"209","35","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","recibir la carta ","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114561480","Scale","Choice",1702115267,43,0,"NULL"
"988","exp_trial","28groupD","D","scaleQ1_exp",18,"185","31","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","acabar","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114590392","Scale","Choice",1702115267,39,0,"NULL"
"989","exp_trial","28groupD","D","scaleQ1_exp",20,"63","11","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","mejorar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114616420","Scale","Choice",1702115267,19,0,"NULL"
"990","exp_trial","28groupD","D","scaleQ1_exp",21,"109","19","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","hasta","hasta","llegar","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114664062","Scale","Choice",1702115267,27,0,"NULL"
"991","exp_trial","28groupD","D","scaleQ1_exp",22,"133","23","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","se","yes","hasta","hasta","despegar","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114689790","Scale","Choice",1702115267,31,0,"NULL"
"992","exp_trial","28groupD","D","scaleQ1_exp",23,"180","30","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","tomar una decisión","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114721738","Scale","Choice",1702115267,38,0,"NULL"
"993","exp_trial","28groupD","D","scaleQ1_exp",24,"215","36","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","comenzar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114766430","Scale","Choice",1702115267,44,0,"NULL"
"994","exp_trial","28groupD","D","scaleQ1_exp",25,"57","10","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","presentar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114775809","Scale","Choice",1702115267,18,0,"NULL"
"995","exp_trial","28groupD","D","scaleQ1_exp",26,"127","22","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","se","yes","hasta","hasta","terminar","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114821214","Scale","Choice",1702115267,30,0,"NULL"
"996","exp_trial","28groupD","D","scaleQ1_exp",28,"45","8","Control","NNR+subj","NNR","estar seguro","NNR","subj","se","no","","na","caminar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114846104","Scale","Choice",1702115267,16,0,"NULL"
"997","exp_trial","28groupD","D","scaleQ1_exp",29,"121","21","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","hasta","hasta","empezar","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114867711","Scale","Choice",1702115267,29,0,"NULL"
"998","exp_trial","28groupD","D","scaleQ1_exp",30,"80","14","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","leer","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114885380","Scale","Choice",1702115267,22,0,"NULL"
"999","exp_trial","28groupD","D","scaleQ1_exp",31,"203","34","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","graduar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114906669","Scale","Choice",1702115267,42,0,"NULL"
"1000","exp_trial","28groupD","D","scaleQ1_exp",32,"4","1","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","en años","en","leer","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114918193","Scale","Choice",1702115267,9,0,"NULL"
"1001","exp_trial","28groupD","D","scaleQ1_exp",33,"174","29","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","aterrizar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114929943","Scale","Choice",1702115267,37,0,"NULL"
"1002","exp_trial","28groupD","D","scaleQ1_exp",34,"98","17","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","presentar","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702114982112","Scale","Choice",1702115267,25,0,"NULL"
"1003","exp_trial","28groupD","D","scaleQ1_exp",35,"10","2","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","en años","en","visitar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702115010790","Scale","Choice",1702115267,10,0,"NULL"
"1004","exp_trial","28groupD","D","scaleQ1_exp",37,"104","18","Critical Item","NR+subj","NR","dar la impresión","NR","subj","ra","no","","na","organizar","4","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702115077479","Scale","Choice",1702115267,26,0,"NULL"
"1005","exp_trial","28groupD","D","scaleQ1_exp",38,"197","33","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","inaugurar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702115103681","Scale","Choice",1702115267,41,0,"NULL"
"1006","exp_trial","28groupD","D","scaleQ1_exp",39,"156","26","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","mandar","1","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702115114027","Scale","Choice",1702115267,34,0,"NULL"
"1007","exp_trial","28groupD","D","scaleQ1_exp",41,"115","20","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","hasta","hasta","encontrar","7","na","40-49","Masculino","Formación profesional de grado superior","","Galicia","Cantabria","1702115136444","Scale","Choice",1702115267,28,0,"NULL"
